"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:34:46.0541576","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0541598","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0541667","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.0541686","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0541718","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{215cfb34-0965-4d6f-a30f-85c14fa223de}\","SUCCESS","Desired Access: Read"
"10:34:46.0541742","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0541797","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"10:34:46.0541828","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: Name"
"10:34:46.0541847","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{215cfb34-0965-4d6f-a30f-85c14fa223de}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:34:46.0541909","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{215cfb34-0965-4d6f-a30f-85c14fa223de}","SUCCESS",""
"10:34:46.0541933","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"10:34:46.0541988","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.0542038","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\(Default)","SUCCESS","Type: REG_SZ, Length: 48, Data: Memory Mapped Cache Mgr"
"10:34:46.0542111","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0542154","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InprocServer32","SUCCESS","Desired Access: Read"
"10:34:46.0542420","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"10:34:46.0542468","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.0542514","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"10:34:46.0542571","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"10:34:46.0542625","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"10:34:46.0542697","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32","SUCCESS",""
"10:34:46.0542876","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0542923","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0542996","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0543044","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0543132","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS",""
"10:34:46.0543407","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0543446","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.0543527","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Desired Access: Read"
"10:34:46.0543581","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0543605","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0543632","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:34:46.0543678","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0543712","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"10:34:46.0543730","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0543802","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: Name"
"10:34:46.0543806","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0543915","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"10:34:46.0543918","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.0543992","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.0544006","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}\","SUCCESS","Desired Access: Read"
"10:34:46.0544065","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\(Default)","SUCCESS","Type: REG_SZ, Length: 48, Data: Memory Mapped Cache Mgr"
"10:34:46.0544091","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"10:34:46.0544155","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0544310","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InprocServer32","SUCCESS","Desired Access: Read"
"10:34:46.0544380","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"10:34:46.0544602","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.0544672","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"10:34:46.0544728","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"10:34:46.0544782","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"10:34:46.0544790","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}\Data","BUFFER OVERFLOW","Length: 144"
"10:34:46.0544892","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InProcServer32","SUCCESS",""
"10:34:46.0544971","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0544982","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}\Data","SUCCESS","Type: REG_BINARY, Length: 1,394, Data: D6 0D 00 00 0D F0 AD BA 01 00 00 00 10 00 00 00"
"10:34:46.0545016","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0545102","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0545114","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}","SUCCESS",""
"10:34:46.0545148","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0545239","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0545257","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0545285","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0545315","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:34:46.0545353","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\AppID","NAME NOT FOUND","Length: 112"
"10:34:46.0545426","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0545436","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"10:34:46.0545488","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0545699","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0545841","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.0545894","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}\","SUCCESS","Desired Access: Read"
"10:34:46.0545975","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"10:34:46.0546013","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0546029","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:34:46.0546101","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d2eabc20-df01-11f0-9462-806e6f6e6963}","SUCCESS",""
"10:34:46.0546137","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.0546411","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Desired Access: Read"
"10:34:46.0546631","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0546739","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0546793","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\Elevation","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0546913","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS",""
"10:34:46.0547080","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS",""
"10:34:46.0547196","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0547235","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.0547318","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Desired Access: Read"
"10:34:46.0547384","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0547452","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0547555","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0547725","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{1f486a52-3cb1-48fd-8f50-b8dc300d9f9d}","SUCCESS",""
"10:34:46.0548071","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0548135","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:34:46.0548246","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"10:34:46.0548352","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0548429","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.0548478","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\","SUCCESS","Desired Access: Read"
"10:34:46.0548564","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"10:34:46.0548645","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\Data","BUFFER OVERFLOW","Length: 144"
"10:34:46.0548703","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\Data","SUCCESS","Type: REG_BINARY, Length: 1,370, Data: D6 0D 00 00 0D F0 AD BA 41 00 00 00 08 00 00 00"
"10:34:46.0548765","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}","SUCCESS",""
"10:34:46.0548835","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0548876","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:34:46.0548912","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\Users\1\AppData\Local\Microsoft\Windows\Caches","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"10:34:46.0548950","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"10:34:46.0549010","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0549071","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.0549113","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\","SUCCESS","Desired Access: Read"
"10:34:46.0549180","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"10:34:46.0549224","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:34:46.0549294","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}","SUCCESS",""
